NoEssai,NoBloc,NoTraitement,Annee,LatDD,LonDD,AnalyseFoliaireStade,Cultivar,Maturity5,AnalyseFoliaireC,AnalyseFoliaireS,AnalyseFoliaireN,AnalyseFoliaireP,AnalyseFoliaireK,AnalyseFoliaireCa,AnalyseFoliaireMg,AnalyseFoliaireB,AnalyseFoliaireCu,AnalyseFoliaireZn,AnalyseFoliaireMn,AnalyseFoliaireFe,AnalyseFoliaireAl,RendVendable,RendPetit,RendMoy,RendGros
255,2,1,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,54.6,0.3572,6.132,0.24,3.46,0.68,0.45,NA,NA,NA,NA,NA,NA,39.48733556,4.719048889,19.16246139,15.60582528
255,2,2,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,50.28,0.3405,5.452,0.23,3.18,0.64,0.48,NA,NA,NA,NA,NA,NA,28.33164278,4.623626944,10.80002917,12.90798667
255,2,3,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,50.68,0.3556,6.022,0.33,3.53,0.62,0.47,NA,NA,NA,NA,NA,NA,34.66419,4.05977,12.04051444,18.56390556
255,2,4,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,50.34,0.3797,5.925,0.24,3.09,0.56,0.36,NA,NA,NA,NA,NA,NA,37.87383722,3.626033889,8.865566111,25.38223722
255,2,5,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,50.07,0.402,6.288,0.29,3.91,0.69,0.48,NA,NA,NA,NA,NA,NA,46.86952417,4.111818333,20.23812694,22.51957889
255,2,6,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,50.18,0.3768,6.108,0.31,3.49,0.59,0.44,NA,NA,NA,NA,NA,NA,44.13698667,4.632301667,15.28486056,24.21982444
255,3,1,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,50.18,0.3333,5.77,0.26,3.69,0.54,0.39,NA,NA,NA,NA,NA,NA,37.53552306,3.990372222,14.24389389,19.30125694
255,3,2,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,51.48,0.3118,6.174,0.28,3.35,0.6,0.44,NA,NA,NA,NA,NA,NA,42.94854972,4.2072402780000004,19.01499111,19.72631833
255,3,3,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,48.91,0.3152,5.837,0.23,4.22,0.66,0.39,NA,NA,NA,NA,NA,NA,37.84781306,3.088201111,9.923882222,24.83572972
255,3,4,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,49.71,0.3627,5.856,0.31,3.32,0.48,0.35,NA,NA,NA,NA,NA,NA,41.65601611,5.0747125,9.9152075,26.66609611
255,3,5,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,49.86,0.309,5.602,0.24,3.52,0.55,0.38,NA,NA,NA,NA,NA,NA,30.86466167,4.554229167,10.57448639,15.73594611
255,3,6,2007,46.735278,-72.265556,10% fleur,Chieftain,mid-season,51.23,0.3653,6.076,0.32,3.41,0.61,0.44,NA,NA,NA,NA,NA,NA,33.20683667,6.107004444,9.594242778,17.50558944
256,1,1,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,49.14,0.398,7.066,0.31,4.34,0.54,0.42,NA,NA,NA,NA,NA,NA,42.69698278,2.311813472,22.30097589,18.08419342
256,1,2,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,48.56,0.4351,7.44,0.36,4.27,0.58,0.46,NA,NA,NA,NA,NA,NA,41.43047333,1.638655028,22.32092775,17.47089056
256,1,3,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,49.2,0.3843,7.347,0.34,4.29,0.52,0.42,NA,NA,NA,NA,NA,NA,45.83202739,1.348919306,29.80200819,14.68109989
256,1,4,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,49.72,0.4469,7.581,0.36,4.16,0.54,0.46,NA,NA,NA,NA,NA,NA,38.48280272,1.746221583,22.94117039,13.79541075
256,1,5,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,50.94,0.439,7.353,0.36,4.46,0.54,0.45,NA,NA,NA,NA,NA,NA,41.79741408,2.237210861,21.36931072,18.1908925
256,1,6,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,49.83,0.4668,7.483,0.37,4.07,0.58,0.43,NA,NA,NA,NA,NA,NA,36.9595215,2.2641025,21.204491,13.490928
256,2,1,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,48.32,0.3751,6.86,0.36,4.85,0.65,0.5,NA,NA,NA,NA,NA,NA,39.94275847,2.346512361,21.57229922,16.02394689
256,2,2,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,49.87,0.413,7.88,0.34,4.86,0.69,0.5,NA,NA,NA,NA,NA,NA,47.17660933,1.792197611,23.26820742,22.11620431
256,2,3,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,49.56,0.3908,7.678,0.35,4.64,0.63,0.51,NA,NA,NA,NA,NA,NA,43.88715467,1.950077556,25.20787531,16.72920181
256,2,4,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,41.9,0.3999,6.323,0.39,4.61,0.59,0.45,NA,NA,NA,NA,NA,NA,45.01833844,1.891089444,20.14183753,22.98541147
256,2,5,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,42.21,0.467,6.674,0.28,4.35,0.66,0.44,NA,NA,NA,NA,NA,NA,46.57284867,3.948733556,20.84275508,21.78136003
256,2,6,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,41.66,0.4407,6.445,0.37,4.67,0.7,0.5,NA,NA,NA,NA,NA,NA,44.23501103,2.105355083,23.12160461,19.00805133
256,3,1,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,37.96,0.3598,5.351,0.27,4.5,0.67,0.46,NA,NA,NA,NA,NA,NA,38.43075439,3.280779944,22.41461475,12.73535969
256,3,2,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,37.65,0.3453,5.509,0.37,4.79,0.54,0.46,NA,NA,NA,NA,NA,NA,28.28393181,4.906422889,15.83917531,7.538333611
256,3,3,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,39.5,0.3831,5.948,0.34,4.58,0.6,0.45,NA,NA,NA,NA,NA,NA,44.89602486,1.430461694,21.83861319,21.62694997
256,3,4,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,39.83,0.3709,5.994,0.38,4.81,0.59,0.46,NA,NA,NA,NA,NA,NA,40.47451894,1.852053194,24.43495756,14.18750819
256,3,5,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,40.15,0.3783,6.21,0.36,4.43,0.62,0.45,NA,NA,NA,NA,NA,NA,45.53708683,2.225933722,24.64835572,18.66279739
256,3,6,2007,46.735278,-72.265556,10% fleur,Goldrush,mid-season,38.18,0.3345,5.322,0.32,4.63,0.54,0.44,NA,NA,NA,NA,NA,NA,40.93774911,2.964152583,21.24265978,16.73093675
257,1,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.01823154,NA,NA,NA
257,1,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.12762078,NA,NA,NA
257,1,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.68550593,NA,NA,NA
257,1,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.87876026,NA,NA,NA
257,2,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.86690975,NA,NA,NA
257,2,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.29443938,NA,NA,NA
257,2,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.21695533,NA,NA,NA
257,2,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.31814038,NA,NA,NA
257,3,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.80583409,NA,NA,NA
257,3,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.78942571,NA,NA,NA
257,3,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.20054695,NA,NA,NA
257,3,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.53236098,NA,NA,NA
258,1,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.91522334,NA,NA,NA
258,1,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.37648131,NA,NA,NA
258,1,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.57702826,NA,NA,NA
258,1,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.53509572,NA,NA,NA
258,2,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.54238833,NA,NA,NA
258,2,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.29535096,NA,NA,NA
258,2,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.43117593,NA,NA,NA
258,2,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.48313582,NA,NA,NA
258,3,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.81586144,NA,NA,NA
258,3,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.78395624,NA,NA,NA
258,3,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.86235187,NA,NA,NA
258,3,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.16773017,NA,NA,NA
259,1,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.40018232,NA,NA,NA
259,1,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.09753874,NA,NA,NA
259,1,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.40018232,NA,NA,NA
259,1,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.97082954,NA,NA,NA
259,2,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.17319964,NA,NA,NA
259,2,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.62351869,NA,NA,NA
259,2,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.92798541,NA,NA,NA
259,2,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.78213309,NA,NA,NA
259,3,1,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.75569736,NA,NA,NA
259,3,2,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.68277119,NA,NA,NA
259,3,3,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.48587056,NA,NA,NA
259,3,4,2006,47,-70.816667,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.67365542,NA,NA,NA
260,1,1,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.72972973,NA,NA,NA
260,1,2,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.90733591,NA,NA,NA
260,1,3,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.66409266,NA,NA,NA
260,1,4,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.05791506,NA,NA,NA
260,2,1,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87644788,NA,NA,NA
260,2,2,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.72972973,NA,NA,NA
260,2,3,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.60617761,NA,NA,NA
260,2,4,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.27027027,NA,NA,NA
260,3,1,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.99227799,NA,NA,NA
260,3,2,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.02702703,NA,NA,NA
260,3,3,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.45559846,NA,NA,NA
260,3,4,2006,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.02702703,NA,NA,NA
261,1,1,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.47876448,NA,NA,NA
261,1,2,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.56756757,NA,NA,NA
261,1,3,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.84749035,NA,NA,NA
261,1,4,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.73552124,NA,NA,NA
261,2,1,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.40926641,NA,NA,NA
261,2,2,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.19305019,NA,NA,NA
261,2,3,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8996139,NA,NA,NA
261,2,4,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.69111969,NA,NA,NA
261,3,1,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34942085,NA,NA,NA
261,3,2,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.98656786,NA,NA,NA
261,3,3,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.45559846,NA,NA,NA
261,3,4,2006,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.43629344,NA,NA,NA
262,1,1,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08108108,NA,NA,NA
262,1,2,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.73359073,NA,NA,NA
262,1,3,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6988417,NA,NA,NA
262,1,4,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49034749,NA,NA,NA
262,2,1,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.55212355,NA,NA,NA
262,2,2,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.31660232,NA,NA,NA
262,2,3,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.76447876,NA,NA,NA
262,2,4,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.96138996,NA,NA,NA
262,3,1,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63320463,NA,NA,NA
262,3,2,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.27027027,NA,NA,NA
262,3,3,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.78764479,NA,NA,NA
262,3,4,2006,46.916667,-70.9,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.25868726,NA,NA,NA
263,1,1,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.12474911,NA,NA,NA
263,1,2,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.98865215,NA,NA,NA
263,1,3,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.17299676,NA,NA,NA
263,1,4,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.32638567,NA,NA,NA
263,2,1,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.89624826,NA,NA,NA
263,2,2,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.54986877,NA,NA,NA
263,2,3,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.21668983,NA,NA,NA
263,2,4,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.89215686,NA,NA,NA
263,3,1,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.36143276,NA,NA,NA
263,3,2,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.92720395,NA,NA,NA
263,3,3,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.12019453,NA,NA,NA
263,3,4,2007,46.866667,-71.016667,NA,Norland,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.48432916,NA,NA,NA
264,1,1,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.61185734,NA,NA,NA
264,1,2,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.14667284,NA,NA,NA
264,1,3,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.87239463,NA,NA,NA
264,1,4,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.41987031,NA,NA,NA
264,2,1,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.24015748,NA,NA,NA
264,2,2,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1106222,NA,NA,NA
264,2,3,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.01049869,NA,NA,NA
264,2,4,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8277752,NA,NA,NA
264,3,1,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.56206577,NA,NA,NA
264,3,2,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.11591014,NA,NA,NA
264,3,3,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.85618342,NA,NA,NA
264,3,4,2007,46.916667,-70.9,NA,Nordonna,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.86228192,NA,NA,NA
265,1,1,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.30917091,NA,NA,NA
265,1,2,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.68395862,NA,NA,NA
265,1,3,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.36807164,NA,NA,NA
265,1,4,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.79975297,NA,NA,NA
265,2,1,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7540528,NA,NA,NA
265,2,2,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.84344604,NA,NA,NA
265,2,3,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.57935773,NA,NA,NA
265,2,4,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34877258,NA,NA,NA
265,3,1,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.21074572,NA,NA,NA
265,3,2,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.00138953,NA,NA,NA
265,3,3,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.41631928,NA,NA,NA
265,3,4,2007,46.916667,-70.9,NA,Yukon Gold,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.68395862,NA,NA,NA
266,1,1,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.98901099,NA,NA,NA
266,1,2,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.73626374,NA,NA,NA
266,1,3,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23076923,NA,NA,NA
266,1,4,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6043956,NA,NA,NA
266,2,1,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,NA,NA,NA
266,2,2,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.03296703,NA,NA,NA
266,2,3,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.13186813,NA,NA,NA
266,2,4,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.69230769,NA,NA,NA
266,3,1,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.34065934,NA,NA,NA
266,3,2,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25274725,NA,NA,NA
266,3,3,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.72527473,NA,NA,NA
266,3,4,2001,46.483333,-72.65,NA,Chieftain,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9010989,NA,NA,NA
267,1,1,2003,46.666667,-72.616667,NA,Superior,early mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.15384615,NA,NA,NA
